machine_id,timestamp,temperature_C,vibration_mm_s,rpm,current_A,status
CNC_01,2026-04-13T08:32:02.966Z,71.61,1.87,1479,12.23,running
CNC_01,2026-04-13T08:33:02.966Z,72.16,1.84,1459,12.76,running
CNC_01,2026-04-13T08:34:02.966Z,70.97,1.84,1488,12.75,running
CNC_01,2026-04-13T08:35:02.966Z,72.5,1.86,1486,12.42,running
CNC_01,2026-04-13T08:36:02.966Z,73.81,1.79,1498,12.72,running
CNC_01,2026-04-13T08:37:02.966Z,69.98,1.84,1492,12.42,running
CNC_01,2026-04-13T08:38:02.966Z,71.76,1.76,1467,12.63,running
CNC_01,2026-04-13T08:39:02.966Z,70.85,1.83,1499,12.68,running
CNC_01,2026-04-13T08:40:02.966Z,70.93,1.85,1466,12.48,running
CNC_01,2026-04-13T08:41:02.966Z,70.4,1.84,1462,12.86,running
CNC_01,2026-04-13T08:42:02.966Z,73.47,1.86,1467,12.86,running
CNC_01,2026-04-13T08:43:02.966Z,73.52,1.76,1462,12.79,running
CNC_01,2026-04-13T08:44:02.966Z,72.99,1.85,1482,12.4,running
CNC_01,2026-04-13T08:45:02.966Z,72.6,1.83,1499,12.48,running
CNC_01,2026-04-13T08:46:02.966Z,70.78,1.8,1478,12.19,running
CNC_01,2026-04-13T08:47:02.966Z,70.24,1.82,1461,12.45,running
CNC_01,2026-04-13T08:48:02.966Z,70.37,1.76,1481,12.19,running
CNC_01,2026-04-13T08:49:02.966Z,70.78,1.85,1500,12.67,running
CNC_01,2026-04-13T08:50:02.966Z,71.34,1.81,1494,12.49,running
CNC_01,2026-04-13T08:51:02.966Z,71.64,1.77,1495,12.77,running
CNC_01,2026-04-13T08:52:02.966Z,70.22,1.87,1464,12.66,running
CNC_01,2026-04-13T08:53:02.966Z,70.27,1.76,1463,12.2,running
CNC_01,2026-04-13T08:54:02.966Z,73.81,1.78,1481,12.36,running
CNC_01,2026-04-13T08:55:02.966Z,73.26,1.78,1495,12.67,running
CNC_01,2026-04-13T08:56:02.966Z,72.98,1.75,1468,12.3,running
CNC_01,2026-04-13T08:57:02.966Z,72.23,1.76,1469,12.58,running
CNC_01,2026-04-13T08:58:02.966Z,73.91,1.82,1493,12.57,running
CNC_01,2026-04-13T08:59:02.966Z,73.55,1.87,1501,12.5,running
CNC_01,2026-04-13T09:00:02.966Z,73.21,1.84,1483,12.55,running
CNC_01,2026-04-13T09:01:02.966Z,73.71,1.77,1493,12.67,running
CNC_01,2026-04-13T09:02:02.966Z,72.38,1.86,1466,12.37,running
CNC_01,2026-04-13T09:03:02.966Z,70.22,1.79,1482,12.66,running
CNC_01,2026-04-13T09:04:02.966Z,71.41,1.84,1458,12.57,running
CNC_01,2026-04-13T09:05:02.966Z,72.86,1.76,1499,12.57,running
CNC_01,2026-04-13T09:06:02.966Z,71.01,1.78,1486,12.79,running
CNC_01,2026-04-13T09:07:02.966Z,69.92,1.76,1458,12.78,running
CNC_01,2026-04-13T09:08:02.966Z,73.15,1.74,1466,12.77,running
CNC_01,2026-04-13T09:09:02.966Z,72.13,1.85,1490,12.32,running
CNC_01,2026-04-13T09:10:02.966Z,74.09,1.8,1488,12.55,running
CNC_01,2026-04-13T09:11:02.966Z,72.36,1.87,1473,12.87,running
CNC_01,2026-04-13T09:12:02.966Z,71.53,1.81,1462,12.69,running
CNC_01,2026-04-13T09:13:02.966Z,71.44,1.82,1472,12.13,running
CNC_01,2026-04-13T09:14:02.966Z,73.47,1.79,1464,12.59,running
CNC_01,2026-04-13T09:15:02.966Z,72.82,1.73,1475,12.26,running
CNC_01,2026-04-13T09:16:02.966Z,70.9,1.84,1482,12.86,running
CNC_01,2026-04-13T09:17:02.966Z,70.85,1.84,1501,12.25,running
CNC_01,2026-04-13T09:18:02.966Z,70.02,1.84,1466,12.48,running
CNC_01,2026-04-13T09:19:02.966Z,71.58,1.76,1490,12.16,running
CNC_01,2026-04-13T09:20:02.966Z,71.39,1.8,1462,12.8,running
CNC_01,2026-04-13T09:21:02.966Z,71.8,1.82,1472,12.35,running
CNC_01,2026-04-13T09:22:02.966Z,72.5,1.8,1468,12.77,running
CNC_01,2026-04-13T09:23:02.966Z,74.01,1.73,1479,12.34,running
CNC_01,2026-04-13T09:24:02.966Z,70.08,1.76,1462,12.69,running
CNC_01,2026-04-13T09:25:02.966Z,74.05,1.74,1483,12.56,running
CNC_01,2026-04-13T09:26:02.966Z,72.98,1.79,1500,12.6,running
CNC_01,2026-04-13T09:27:02.966Z,72.36,1.82,1501,12.18,running
CNC_01,2026-04-13T09:28:02.966Z,71.69,1.75,1460,12.4,running
CNC_01,2026-04-13T09:29:02.966Z,70.0,1.8,1493,12.6,running
CNC_01,2026-04-13T09:30:02.966Z,71.12,1.85,1461,12.29,running
CNC_01,2026-04-13T09:31:02.966Z,72.25,1.86,1468,12.47,running
CNC_01,2026-04-13T09:32:02.966Z,72.46,1.87,1486,12.76,running
CNC_01,2026-04-13T09:33:02.966Z,73.16,1.87,1502,12.73,running
CNC_01,2026-04-13T09:34:02.966Z,72.31,1.77,1476,12.72,running
CNC_01,2026-04-13T09:35:02.966Z,70.51,1.78,1488,12.64,running
CNC_01,2026-04-13T09:36:02.966Z,72.84,1.77,1462,12.48,running
CNC_01,2026-04-13T09:37:02.966Z,71.75,1.81,1499,12.19,running
CNC_01,2026-04-13T09:38:02.966Z,73.09,1.85,1500,12.7,running
CNC_01,2026-04-13T09:39:02.966Z,71.26,1.75,1475,12.14,running
CNC_01,2026-04-13T09:40:02.966Z,71.78,1.79,1494,12.48,running
CNC_01,2026-04-13T09:41:02.966Z,71.82,1.81,1496,12.81,running
CNC_01,2026-04-13T09:42:02.966Z,70.76,1.79,1483,12.82,running
CNC_01,2026-04-13T09:43:02.966Z,71.58,1.79,1477,12.14,running
CNC_01,2026-04-13T09:44:02.966Z,71.64,1.74,1495,12.61,running
CNC_01,2026-04-13T09:45:02.966Z,69.88,1.84,1495,12.25,running
CNC_01,2026-04-13T09:46:02.966Z,71.41,1.86,1470,12.13,running
CNC_01,2026-04-13T09:47:02.966Z,71.79,1.8,1496,12.28,running
CNC_01,2026-04-13T09:48:02.966Z,71.05,1.75,1466,12.58,running
CNC_01,2026-04-13T09:49:02.966Z,71.07,1.81,1487,12.17,running
CNC_01,2026-04-13T09:50:02.966Z,72.25,1.85,1498,12.25,running
CNC_01,2026-04-13T09:51:02.966Z,70.18,1.79,1459,12.26,running
CNC_01,2026-04-13T09:52:02.966Z,73.39,1.77,1483,12.28,running
CNC_01,2026-04-13T09:53:02.966Z,73.31,1.78,1461,12.83,running
CNC_01,2026-04-13T09:54:02.966Z,71.12,1.81,1487,12.23,running
CNC_01,2026-04-13T09:55:02.966Z,73.46,1.83,1489,12.42,running
CNC_01,2026-04-13T09:56:02.966Z,71.16,1.74,1471,12.62,running
CNC_01,2026-04-13T09:57:02.966Z,70.38,1.78,1470,12.83,running
CNC_01,2026-04-13T09:58:02.966Z,71.97,1.82,1481,12.2,running
CNC_01,2026-04-13T09:59:02.966Z,72.28,1.73,1496,12.25,running
CNC_01,2026-04-13T10:00:02.966Z,71.83,1.87,1493,12.24,running
CNC_01,2026-04-13T10:01:02.966Z,71.85,1.82,1471,12.5,running
CNC_01,2026-04-13T10:02:02.966Z,73.33,1.74,1465,12.73,running
CNC_01,2026-04-13T10:03:02.966Z,71.99,1.73,1469,12.81,running
CNC_01,2026-04-13T10:04:02.966Z,72.2,1.78,1491,12.43,running
CNC_01,2026-04-13T10:05:02.966Z,71.2,1.74,1482,12.61,running
CNC_01,2026-04-13T10:06:02.966Z,72.33,1.86,1469,12.77,running
CNC_01,2026-04-13T10:07:02.966Z,70.36,1.82,1460,12.44,running
CNC_01,2026-04-13T10:08:02.966Z,71.48,1.85,1469,12.86,running
CNC_01,2026-04-13T10:09:02.966Z,70.77,1.73,1489,12.43,running
CNC_01,2026-04-13T10:10:02.966Z,73.08,1.84,1481,12.41,running
CNC_01,2026-04-13T10:11:02.966Z,72.34,1.79,1490,12.71,running
CNC_01,2026-04-13T10:12:02.966Z,73.13,1.84,1470,12.41,running
CNC_01,2026-04-13T10:13:02.966Z,71.33,1.85,1481,12.29,running
CNC_01,2026-04-13T10:14:02.966Z,72.48,1.75,1497,12.58,running
CNC_01,2026-04-13T10:15:02.966Z,72.07,1.8,1461,12.13,running
CNC_01,2026-04-13T10:16:02.966Z,73.4,1.74,1481,12.13,running
CNC_01,2026-04-13T10:17:02.966Z,72.56,1.79,1461,12.49,running
CNC_01,2026-04-13T10:18:02.966Z,72.74,1.77,1497,12.56,running
CNC_01,2026-04-13T10:19:02.966Z,70.55,1.76,1476,12.79,running
CNC_01,2026-04-13T10:20:02.966Z,72.39,1.79,1481,12.77,running
CNC_01,2026-04-13T10:21:02.966Z,71.15,1.82,1491,12.47,running
CNC_01,2026-04-13T10:22:02.966Z,71.71,1.85,1465,12.38,running
CNC_01,2026-04-13T10:23:02.966Z,72.18,1.77,1498,12.15,running
CNC_01,2026-04-13T10:24:02.966Z,70.98,1.85,1496,12.69,running
CNC_01,2026-04-13T10:25:02.966Z,71.31,1.83,1469,12.13,running
CNC_01,2026-04-13T10:26:02.966Z,70.4,1.81,1480,12.13,running
CNC_01,2026-04-13T10:27:02.966Z,70.86,1.83,1462,12.48,running
CNC_01,2026-04-13T10:28:02.966Z,70.64,1.8,1480,12.84,running
CNC_01,2026-04-13T10:29:02.966Z,71.25,1.76,1462,12.24,running
CNC_01,2026-04-13T10:30:02.966Z,70.95,1.81,1480,12.48,running
CNC_01,2026-04-13T10:31:02.966Z,71.25,1.85,1490,12.63,running
CNC_01,2026-04-13T10:32:02.966Z,70.1,1.83,1487,12.5,running
CNC_01,2026-04-13T10:33:02.966Z,70.03,1.86,1463,12.86,running
CNC_01,2026-04-13T10:34:02.966Z,72.13,1.77,1458,12.56,running
CNC_01,2026-04-13T10:35:02.966Z,71.67,1.78,1494,12.36,running
CNC_01,2026-04-13T10:36:02.966Z,73.5,1.73,1498,12.46,running
CNC_01,2026-04-13T10:37:02.966Z,70.75,1.8,1471,12.38,running
CNC_01,2026-04-13T10:38:02.966Z,71.33,1.74,1473,12.24,running
CNC_01,2026-04-13T10:39:02.966Z,71.25,1.74,1496,12.37,running
CNC_01,2026-04-13T10:40:02.966Z,71.62,1.82,1460,12.64,running
CNC_01,2026-04-13T10:41:02.966Z,72.64,1.79,1482,12.34,running
CNC_01,2026-04-13T10:42:02.966Z,70.7,1.84,1486,12.41,running
CNC_01,2026-04-13T10:43:02.966Z,72.02,1.86,1471,12.28,running
CNC_01,2026-04-13T10:44:02.966Z,72.12,1.78,1475,12.38,running
CNC_01,2026-04-13T10:45:02.966Z,73.6,1.85,1470,12.81,running
CNC_01,2026-04-13T10:46:02.966Z,72.12,1.79,1460,12.8,running
CNC_01,2026-04-13T10:47:02.966Z,71.97,1.74,1488,12.85,running
CNC_01,2026-04-13T10:48:02.966Z,70.95,1.75,1479,12.49,running
CNC_01,2026-04-13T10:49:02.966Z,73.52,1.86,1478,12.13,running
CNC_01,2026-04-13T10:50:02.966Z,72.51,1.87,1497,12.17,running
CNC_01,2026-04-13T10:51:02.966Z,71.07,1.76,1460,12.26,running
CNC_01,2026-04-13T10:52:02.966Z,69.98,1.84,1493,12.84,running
CNC_01,2026-04-13T10:53:02.966Z,72.03,1.82,1493,12.17,running
CNC_01,2026-04-13T10:54:02.966Z,73.43,1.87,1472,12.32,running
CNC_01,2026-04-13T10:55:02.966Z,70.63,1.87,1478,12.14,running
CNC_01,2026-04-13T10:56:02.966Z,73.14,1.82,1485,12.82,running
CNC_01,2026-04-13T10:57:02.966Z,71.95,1.76,1471,12.67,running
CNC_01,2026-04-13T10:58:02.966Z,72.08,1.75,1477,12.36,running
CNC_01,2026-04-13T10:59:02.966Z,74.03,1.79,1472,12.14,running
CNC_01,2026-04-13T11:00:02.966Z,70.61,1.75,1483,12.82,running
CNC_01,2026-04-13T11:01:02.966Z,71.11,1.84,1496,12.74,running
CNC_01,2026-04-13T11:02:02.966Z,70.88,1.73,1483,12.78,running
CNC_01,2026-04-13T11:03:02.966Z,71.42,1.87,1501,12.28,running
CNC_01,2026-04-13T11:04:02.966Z,71.91,1.76,1463,12.52,running
CNC_01,2026-04-13T11:05:02.966Z,72.77,1.84,1500,12.63,running
CNC_01,2026-04-13T11:06:02.966Z,70.42,1.73,1467,12.18,running
CNC_01,2026-04-13T11:07:02.966Z,71.04,1.85,1472,12.54,running
CNC_01,2026-04-13T11:08:02.966Z,72.6,1.81,1491,12.76,running
CNC_01,2026-04-13T11:09:02.966Z,70.76,1.79,1497,12.18,running
CNC_01,2026-04-13T11:10:02.966Z,72.67,1.83,1473,12.77,running
CNC_01,2026-04-13T11:11:02.966Z,71.26,1.73,1463,12.77,running
CNC_01,2026-04-13T11:12:02.966Z,73.6,1.81,1470,12.87,running
CNC_01,2026-04-13T11:13:02.966Z,70.94,1.76,1471,12.31,running
CNC_01,2026-04-13T11:14:02.966Z,69.89,1.76,1495,12.53,running
CNC_01,2026-04-13T11:15:02.966Z,70.1,1.77,1491,12.29,running
CNC_01,2026-04-13T11:16:02.966Z,70.25,1.75,1489,12.6,running
CNC_01,2026-04-13T11:17:02.966Z,73.18,1.75,1480,12.49,running
CNC_01,2026-04-13T11:18:02.966Z,73.65,1.79,1467,12.29,running
CNC_01,2026-04-13T11:19:02.966Z,71.57,1.84,1464,12.42,running
CNC_01,2026-04-13T11:20:02.966Z,74.06,1.78,1488,12.53,running
CNC_01,2026-04-13T11:21:02.966Z,70.2,1.83,1500,12.19,running
CNC_01,2026-04-13T11:22:02.966Z,71.53,1.81,1469,12.13,running
CNC_01,2026-04-13T11:23:02.966Z,70.28,1.76,1472,12.25,running
CNC_01,2026-04-13T11:24:02.966Z,72.21,1.78,1494,12.17,running
CNC_01,2026-04-13T11:25:02.966Z,72.86,1.86,1493,12.15,running
CNC_01,2026-04-13T11:26:02.966Z,72.69,1.8,1502,12.8,running
CNC_01,2026-04-13T11:27:02.966Z,70.22,1.76,1478,12.42,running
CNC_01,2026-04-13T11:28:02.966Z,71.24,1.75,1499,12.42,running
CNC_01,2026-04-13T11:29:02.966Z,70.97,1.87,1486,12.46,running
CNC_01,2026-04-13T11:30:02.966Z,73.67,1.86,1484,12.58,running
CNC_01,2026-04-13T11:31:02.966Z,71.97,1.87,1483,12.22,running
CNC_01,2026-04-13T11:32:02.966Z,70.09,1.78,1459,12.84,running
CNC_01,2026-04-13T11:33:02.966Z,73.32,1.8,1481,12.37,running
CNC_01,2026-04-13T11:34:02.966Z,71.65,1.75,1470,12.5,running
CNC_01,2026-04-13T11:35:02.966Z,71.92,1.86,1480,12.51,running
CNC_01,2026-04-13T11:36:02.966Z,70.94,1.74,1481,12.34,running
CNC_01,2026-04-13T11:37:02.966Z,70.22,1.75,1494,12.52,running
CNC_01,2026-04-13T11:38:02.966Z,70.44,1.81,1495,12.32,running
CNC_01,2026-04-13T11:39:02.966Z,74.05,1.87,1470,12.32,running
CNC_01,2026-04-13T11:40:02.966Z,73.02,1.81,1500,12.79,running
CNC_01,2026-04-13T11:41:02.966Z,71.16,1.78,1464,12.16,running
CNC_01,2026-04-13T11:42:02.966Z,70.04,1.74,1490,12.44,running
CNC_01,2026-04-13T11:43:02.966Z,70.69,1.85,1494,12.42,running
CNC_01,2026-04-13T11:44:02.966Z,72.98,1.75,1459,12.8,running
CNC_01,2026-04-13T11:45:02.966Z,71.96,1.84,1472,12.39,running
CNC_01,2026-04-13T11:46:02.966Z,73.1,1.87,1475,12.53,running
CNC_01,2026-04-13T11:47:02.966Z,69.89,1.79,1468,12.5,running
CNC_01,2026-04-13T11:48:02.966Z,70.85,1.74,1467,12.3,running
CNC_01,2026-04-13T11:49:02.966Z,73.2,1.8,1474,12.59,running
CNC_01,2026-04-13T11:50:02.966Z,72.16,1.76,1475,12.47,running
CNC_01,2026-04-13T11:51:02.966Z,71.27,1.86,1465,12.28,running
CNC_01,2026-04-13T11:52:02.966Z,72.21,1.75,1494,12.84,running
CNC_01,2026-04-13T11:53:02.966Z,72.38,1.86,1474,12.32,running
CNC_01,2026-04-13T11:54:02.966Z,72.8,1.8,1462,12.63,running
CNC_01,2026-04-13T11:55:02.966Z,72.75,1.87,1486,12.58,running
CNC_01,2026-04-13T11:56:02.966Z,69.93,1.73,1501,12.59,running
CNC_01,2026-04-13T11:57:02.966Z,69.91,1.82,1496,12.27,running
CNC_01,2026-04-13T11:58:02.966Z,71.24,1.85,1465,12.4,running
CNC_01,2026-04-13T11:59:02.966Z,72.06,1.85,1486,12.22,running
CNC_01,2026-04-13T12:00:02.966Z,70.23,1.84,1489,12.31,running
CNC_01,2026-04-13T12:01:02.966Z,72.97,1.78,1489,12.83,running
CNC_01,2026-04-13T12:02:02.966Z,71.39,1.86,1467,12.58,running
CNC_01,2026-04-13T12:03:02.966Z,71.71,1.84,1470,12.86,running
CNC_01,2026-04-13T12:04:02.966Z,70.72,1.86,1481,12.57,running
CNC_01,2026-04-13T12:05:02.966Z,70.85,1.8,1489,12.46,running
CNC_01,2026-04-13T12:06:02.966Z,72.07,1.82,1501,12.72,running
CNC_01,2026-04-13T12:07:02.966Z,73.19,1.78,1484,12.14,running
CNC_01,2026-04-13T12:08:02.966Z,72.88,1.86,1466,12.23,running
CNC_01,2026-04-13T12:09:02.966Z,73.9,1.76,1460,12.6,running
CNC_01,2026-04-13T12:10:02.966Z,72.29,1.84,1459,12.2,running
CNC_01,2026-04-13T12:11:02.966Z,73.47,1.76,1462,12.57,running
CNC_01,2026-04-13T12:12:02.966Z,73.4,1.75,1487,12.5,running
CNC_01,2026-04-13T12:13:02.966Z,72.15,1.87,1491,12.46,running
CNC_01,2026-04-13T12:14:02.966Z,69.93,1.75,1494,12.78,running
CNC_01,2026-04-13T12:15:02.966Z,70.68,1.76,1502,12.3,running
CNC_01,2026-04-13T12:16:02.966Z,70.8,1.84,1501,12.42,running
CNC_01,2026-04-13T12:17:02.966Z,74.16,1.83,1492,12.51,running
CNC_01,2026-04-13T12:18:02.966Z,72.97,1.85,1472,12.67,running
CNC_01,2026-04-13T12:19:02.966Z,73.95,1.81,1459,12.83,running
CNC_01,2026-04-13T12:20:02.966Z,73.73,1.83,1482,12.35,running
CNC_01,2026-04-13T12:21:02.966Z,70.89,1.73,1473,12.23,running
CNC_01,2026-04-13T12:22:02.966Z,71.88,1.82,1480,12.83,running
CNC_01,2026-04-13T12:23:02.966Z,71.17,1.74,1499,12.71,running
CNC_01,2026-04-13T12:24:02.966Z,70.84,1.75,1474,12.81,running
CNC_01,2026-04-13T12:25:02.966Z,71.86,1.75,1458,12.28,running
CNC_01,2026-04-13T12:26:02.966Z,74.12,1.78,1488,12.8,running
CNC_01,2026-04-13T12:27:02.966Z,70.96,1.8,1495,12.56,running
CNC_01,2026-04-13T12:28:02.966Z,70.47,1.74,1499,12.14,running
CNC_01,2026-04-13T12:29:02.966Z,71.57,1.75,1474,12.18,running
CNC_01,2026-04-13T12:30:02.966Z,72.04,1.83,1489,12.14,running
CNC_01,2026-04-13T12:31:02.966Z,74.12,1.8,1458,12.39,running
CNC_01,2026-04-13T12:32:02.966Z,72.1,1.75,1502,12.74,running
CNC_01,2026-04-13T12:33:02.966Z,72.83,1.75,1462,12.55,running
CNC_01,2026-04-13T12:34:02.966Z,73.16,1.84,1471,12.62,running
CNC_01,2026-04-13T12:35:02.966Z,70.62,1.74,1460,12.26,running
CNC_01,2026-04-13T12:36:02.966Z,74.12,1.86,1484,12.43,running
CNC_01,2026-04-13T12:37:02.966Z,72.23,1.74,1464,12.58,running
CNC_01,2026-04-13T12:38:02.966Z,70.03,1.73,1482,12.85,running
CNC_01,2026-04-13T12:39:02.966Z,69.94,1.83,1460,12.47,running
CNC_01,2026-04-13T12:40:02.966Z,73.19,1.75,1486,12.29,running
CNC_01,2026-04-13T12:41:02.966Z,71.54,1.79,1499,12.67,running
CNC_01,2026-04-13T12:42:02.966Z,71.6,1.79,1480,12.24,running
CNC_01,2026-04-13T12:43:02.966Z,71.86,1.79,1470,12.51,running
CNC_01,2026-04-13T12:44:02.966Z,71.48,1.76,1499,12.42,running
CNC_01,2026-04-13T12:45:02.966Z,71.21,1.8,1467,12.35,running
CNC_01,2026-04-13T12:46:02.966Z,73.41,1.8,1492,12.87,running
CNC_01,2026-04-13T12:47:02.966Z,74.03,1.76,1459,12.28,running
CNC_01,2026-04-13T12:48:02.966Z,72.79,1.77,1462,12.17,running
CNC_01,2026-04-13T12:49:02.966Z,71.48,1.87,1458,12.7,running
CNC_01,2026-04-13T12:50:02.966Z,70.17,1.82,1493,12.85,running
CNC_01,2026-04-13T12:51:02.966Z,73.09,1.81,1490,12.73,running
CNC_01,2026-04-13T12:52:02.966Z,72.96,1.85,1488,12.15,running
CNC_01,2026-04-13T12:53:02.966Z,72.32,1.76,1498,12.66,running
CNC_01,2026-04-13T12:54:02.966Z,71.92,1.74,1465,12.49,running
CNC_01,2026-04-13T12:55:02.966Z,70.53,1.84,1495,12.49,running
CNC_01,2026-04-13T12:56:02.966Z,70.34,1.76,1492,12.49,running
CNC_01,2026-04-13T12:57:02.966Z,69.96,1.79,1496,12.66,running
CNC_01,2026-04-13T12:58:02.966Z,72.41,1.87,1475,12.56,running
CNC_01,2026-04-13T12:59:02.966Z,72.65,1.86,1501,12.16,running
CNC_01,2026-04-13T13:00:02.966Z,71.8,1.79,1492,12.86,running
CNC_01,2026-04-13T13:01:02.966Z,71.47,1.76,1481,12.23,running
CNC_01,2026-04-13T13:02:02.966Z,71.93,1.8,1480,12.38,running
CNC_01,2026-04-13T13:03:02.966Z,72.42,1.74,1498,12.69,running
CNC_01,2026-04-13T13:04:02.966Z,70.47,1.85,1489,12.37,running
CNC_01,2026-04-13T13:05:02.966Z,72.19,1.77,1474,12.21,running
CNC_01,2026-04-13T13:06:02.966Z,70.34,1.83,1484,12.54,running
CNC_01,2026-04-13T13:07:02.966Z,73.74,1.81,1492,12.63,running
CNC_01,2026-04-13T13:08:02.966Z,73.1,1.75,1500,12.17,running
CNC_01,2026-04-13T13:09:02.966Z,71.56,1.87,1487,12.43,running
CNC_01,2026-04-13T13:10:02.966Z,71.98,1.84,1471,12.41,running
CNC_01,2026-04-13T13:11:02.966Z,72.16,1.85,1461,12.19,running
CNC_01,2026-04-13T13:12:02.966Z,70.89,1.86,1460,12.63,running
CNC_01,2026-04-13T13:13:02.966Z,73.7,1.73,1459,12.44,running
CNC_01,2026-04-13T13:14:02.966Z,70.32,1.83,1463,12.29,running
CNC_01,2026-04-13T13:15:02.966Z,70.94,1.74,1490,12.74,running
CNC_01,2026-04-13T13:16:02.966Z,71.63,1.81,1487,12.33,running
CNC_01,2026-04-13T13:17:02.966Z,72.5,1.74,1458,12.62,running
CNC_01,2026-04-13T13:18:02.966Z,73.58,1.83,1490,12.78,running
CNC_01,2026-04-13T13:19:02.966Z,73.33,1.8,1465,12.8,running
CNC_01,2026-04-13T13:20:02.966Z,69.9,1.76,1467,12.29,running
CNC_01,2026-04-13T13:21:02.966Z,71.53,1.8,1463,12.61,running
CNC_01,2026-04-13T13:22:02.966Z,71.67,1.84,1470,12.36,running
CNC_01,2026-04-13T13:23:02.966Z,71.25,1.86,1460,12.39,running
CNC_01,2026-04-13T13:24:02.966Z,71.67,1.82,1458,12.3,running
CNC_01,2026-04-13T13:25:02.966Z,71.09,1.8,1488,12.59,running
CNC_01,2026-04-13T13:26:02.966Z,71.22,1.8,1464,12.65,running
CNC_01,2026-04-13T13:27:02.966Z,73.63,1.76,1496,12.37,running
CNC_01,2026-04-13T13:28:02.966Z,71.4,1.76,1498,12.75,running
CNC_01,2026-04-13T13:29:02.966Z,70.9,1.84,1464,12.42,running
CNC_01,2026-04-13T13:30:02.966Z,70.74,1.78,1502,12.49,running
CNC_01,2026-04-13T13:31:02.966Z,72.44,1.75,1492,12.24,running
CNC_01,2026-04-13T13:32:02.966Z,70.87,1.78,1462,12.22,running
CNC_01,2026-04-13T13:33:02.966Z,70.1,1.83,1459,12.56,running
CNC_01,2026-04-13T13:34:02.966Z,73.61,1.82,1470,12.55,running
CNC_01,2026-04-13T13:35:02.966Z,70.18,1.78,1483,12.4,running
CNC_01,2026-04-13T13:36:02.966Z,73.48,1.79,1486,12.8,running
CNC_01,2026-04-13T13:37:02.966Z,71.91,1.74,1472,12.42,running
CNC_01,2026-04-13T13:38:02.966Z,73.27,1.82,1459,12.53,running
CNC_01,2026-04-13T13:39:02.966Z,72.77,1.75,1476,12.44,running
CNC_01,2026-04-13T13:40:02.966Z,70.09,1.8,1491,12.56,running
CNC_01,2026-04-13T13:41:02.966Z,71.76,1.81,1474,12.77,running
CNC_01,2026-04-13T13:42:02.966Z,73.91,1.85,1477,12.42,running
CNC_01,2026-04-13T13:43:02.966Z,73.12,1.85,1475,12.51,running
CNC_01,2026-04-13T13:44:02.966Z,71.64,1.87,1502,12.41,running
CNC_01,2026-04-13T13:45:02.966Z,73.46,1.84,1458,12.49,running
CNC_01,2026-04-13T13:46:02.966Z,71.27,1.79,1479,12.55,running
CNC_01,2026-04-13T13:47:02.966Z,72.91,1.78,1488,12.56,running
CNC_01,2026-04-13T13:48:02.966Z,70.1,1.86,1495,12.18,running
CNC_01,2026-04-13T13:49:02.966Z,70.84,1.8,1484,12.46,running
CNC_01,2026-04-13T13:50:02.966Z,70.79,1.81,1481,12.64,running
CNC_01,2026-04-13T13:51:02.966Z,71.54,1.83,1458,12.13,running
CNC_01,2026-04-13T13:52:02.966Z,72.45,1.75,1474,12.39,running
CNC_01,2026-04-13T13:53:02.966Z,73.2,1.73,1498,12.45,running
CNC_01,2026-04-13T13:54:02.966Z,73.82,1.8,1481,12.75,running
CNC_01,2026-04-13T13:55:02.966Z,74.13,1.74,1461,12.26,running
CNC_01,2026-04-13T13:56:02.966Z,71.15,1.84,1489,12.74,running
CNC_01,2026-04-13T13:57:02.966Z,70.78,1.85,1487,12.38,running
CNC_01,2026-04-13T13:58:02.966Z,72.45,1.78,1469,12.69,running
CNC_01,2026-04-13T13:59:02.966Z,70.84,1.76,1497,12.77,running
CNC_01,2026-04-13T14:00:02.966Z,70.3,1.87,1464,12.34,running
CNC_01,2026-04-13T14:01:02.966Z,73.79,1.77,1480,12.26,running
CNC_01,2026-04-13T14:02:02.966Z,71.36,1.79,1460,12.56,running
CNC_01,2026-04-13T14:03:02.966Z,71.22,1.86,1484,12.48,running
CNC_01,2026-04-13T14:04:02.966Z,74.1,1.78,1488,12.38,running
CNC_01,2026-04-13T14:05:02.966Z,72.13,1.82,1480,12.22,running
CNC_01,2026-04-13T14:06:02.966Z,72.56,1.77,1496,12.75,running
CNC_01,2026-04-13T14:07:02.966Z,71.78,1.85,1478,12.44,running
CNC_01,2026-04-13T14:08:02.966Z,70.04,1.81,1459,12.5,running
CNC_01,2026-04-13T14:09:02.966Z,74.16,1.78,1468,12.71,running
CNC_01,2026-04-13T14:10:02.966Z,70.45,1.87,1500,12.49,running
CNC_01,2026-04-13T14:11:02.966Z,72.97,1.86,1473,12.13,running
CNC_01,2026-04-13T14:12:02.966Z,71.23,1.77,1460,12.84,running
CNC_01,2026-04-13T14:13:02.966Z,73.91,1.82,1477,12.34,running
CNC_01,2026-04-13T14:14:02.966Z,71.4,1.75,1496,12.19,running
CNC_01,2026-04-13T14:15:02.966Z,72.47,1.84,1492,12.35,running
CNC_01,2026-04-13T14:16:02.966Z,73.67,1.77,1467,12.39,running
CNC_01,2026-04-13T14:17:02.966Z,69.89,1.85,1487,12.26,running
CNC_01,2026-04-13T14:18:02.966Z,71.26,1.84,1493,12.34,running
CNC_01,2026-04-13T14:19:02.966Z,71.23,1.81,1470,12.18,running
CNC_01,2026-04-13T14:20:02.966Z,72.38,1.86,1500,12.18,running
